spotify_id,community,artist,popularity,followers,genre
26liVAzz22LiY3hW1tYA2U,16,"Hacken Lee,Jan Lamb",0,0.0,Unknown
5T0zgxQ5L46aILrDIOOj28,4,Billy Racxx,0,2.0,Unknown
7JUh3ckCYp6tN90NiLZfpS,7,Jacka,17,1703.0,dutch moombahton
13dkPjqmbcchm8cXjEJQeP,8,Glenn Gould,57,212496.0,canadian classical piano
6pjoP0hLEHOSsSxBp0hWcq,15,Fun,10,421.0,Unknown
4d2HSdN7NNL6ItzeR0nRyJ,27,Kuip,0,15.0,Unknown
7rznn3BVOuA5jyPB275jmS,15,AVIRA,49,10112.0,progressive house
0JWzjpVD9Y6AJKIEg1JkYj,18,Jack Newsome,39,4260.0,Unknown
5knnHJEaWS3Ijfu4oJYAga,5,Dragos Chircu,0,5.0,Unknown
0FxZBgotQyPRkF68Qapu70,21,Ainá,0,4.0,Unknown
4L1DTBexmybHrFfxknd9cG,25,Dave Mcrae,2,4.0,Unknown
32WgEKmhXEDBSSaIa20Cn7,4,Raffaela Herbert,0,28.0,Unknown
6V9YLrjVKnTgMSECEXeXU2,38,Sreejith Vijayan,4,15.0,Unknown
6g9rFof0qej2U1wF6SpMHQ,8,Daniel Pérez,0,16.0,Unknown
3oY80B5wwJ7TH3inVejOQ0,25,Johnny Bond,36,7355.0,cowboy western
3JSlOHCeCR1zzw52aQ2JRv,69,Orkesteri liikkuvat pilvet,14,61.0,Unknown
6MHjWRkmBS7mzh7Ol2Aw0b,25,Stan Kenton & His Orchestra,29,6662.0,big band
25ERQzsKhPadf61ze3EJxm,15,Big4Keezy,18,118.0,Unknown
1CI7OXpLLvzMV48pojEzcu,7,Young Flow,1,1.0,Unknown
0VXSswAMDSlObSftPEkPqL,15,Tori Levett,38,1108.0,Unknown
1XoOKKkDMhhMYX0NYOKzFN,40,Ts The Vocalist,9,3.0,Unknown
57TvkbpmyWEXja8k98ZFFB,15,Corporate Slackrs,28,1224.0,Unknown
2ni9pAJ7b4ZgEE7MPrrX1h,49,Crispin Dell Cistia,12,17.0,Unknown
62s1Gd2Ch4Lm3N7NJE1ECj,9,Monter,3,10.0,Unknown
7Bi8ogwA1NvktT0uvCc7Ur,49,Story Teller,0,50.0,Unknown
5SZayIKDZvxXaJrxLfnIRN,32,Seth Gueko,48,249842.0,french hip hop
4wuJEvClymsGVYXCP00JZB,32,LUCASV,43,4052.0,vapor soul
3JKb5kVdAbFREFnHtwhBKa,15,Marvel,49,4431.0,Unknown
1BYo1AzyBpY5vlo4MkTGNb,8,Carmina Quartet,13,529.0,streichquartett
7HtJjn5peBYmkAj0VwQXR4,15,Gemeni,29,273.0,Unknown
1nkOxhGMjCGsfX8qCUR7wp,25,Melky,0,103.0,malagasy folk
4eu1YT1d4CgePlkaqjfFsV,21,Pitter Correa,19,91.0,Unknown
5vGqDD00hi6eOA4Z9hl0kq,70,Me Meriton Mjekiqin,28,1057.0,Unknown
7n2odaCKgBSfDLKlSDJ8Fs,26,All That,1,43.0,Unknown
7emPMs5Iyrnbw81agaOg8A,53,Seal De Green,3,79.0,Unknown
5hsS72yEMuoCeSv5N2zp5N,7,Aleta RMX,9,15.0,Unknown
273A7R9wiZyELSDRw8HvIj,15,Switch,39,34302.0,Unknown
6l3p91XC2WAKJiWuHAmhec,64,Judgement G,38,3981.0,drift phonk
3SEJ66WobgNJ8QTpzv90tF,57,Karlie,0,51.0,Unknown
0cKrM2XKF7wxyfEQDauvyQ,15,DJ Godfather,34,11885.0,ghettotech
3jSDPbPbMyQUOcexQZgm4S,30,מישל שמעונוב,17,23.0,Unknown
5klpxHBL1UpbPra9tGiXhA,5,Irina Rimes,0,16.0,Unknown
4N2ZbMg9ACtucQjVGSenQt,21,Thig,3,2.0,Unknown
0kkwG969EF5LzNstkwPlj2,74,K&M,26,251.0,Unknown
4QirDUwZFIIRDP3tL7gB6E,38,Anjali 99,40,188.0,Unknown
4IfrbrahDfSRDHbouwxySY,33,Женя Толочний,3,3.0,Unknown
3azqDB8c8zEOTBscxif1gU,25,Mohna,41,4285.0,Unknown
3HBaZfekW9809tuiTaQBsM,42,LmFamous,10,107.0,Unknown
61QXFMmHYZljfLErDfcnVw,8,Malachi Cush,14,573.0,Unknown
0DfXOhUve7dNuy34H95vqS,15,Styline,28,5193.0,Unknown
1BD1u0FDjOIqxWjOgPMF4h,29,SOBA,20,409.0,Unknown
1FIJ4Fl7hAanryNjNCz4FP,15,T.I. prod. Fury,4,5.0,Unknown
4HrYKgkNaJ4VvrYLwfAmDP,31,Diana Martínez,6,6.0,Unknown
7CNxv71fklGu3VhjX0QDiS,7,Wildey,32,16417.0,cubaton
6b0TSaLAeLXilOPoId8udE,15,CLIPZ,41,6237.0,uk dnb
4hwJwkgsufeilLXS1ZfJqq,2,The Unlikely Candidates,54,176364.0,fort worth indie
1fauKAc84iCuyaW8oyivvR,33,lyolya,12,15.0,Unknown
6cA6h6F7xAb4gCd1BRsXgy,100,Lee Lee Stylez,12,21.0,Unknown
3XgBXRleVoyOdD59rR4zvz,38,Hida Chokkad,30,97.0,Unknown
39OiQux6PzCB7CkAWpSe3W,15,Abraham Laguna,15,320.0,Unknown
2iSn12gFykgv92aTvPiH4s,8,HAUSER,52,189290.0,classical cello
6X8lhZ7YaRUBlOsOYimlyD,15,Kiasmos,47,219907.0,electronica
7Axhe9JQi7mAxWt8TCnNZR,15,Lk Kuddy,25,298.0,Unknown
2H8aVcc0CEylU0SWyYNFc5,34,Hrisoula Hristopoulou,4,3.0,Unknown
1dS74ewrbbEEDYoyUTitml,29,John Kroon,35,383.0,Unknown
7wQj9SdON7gAR6M2VjpBrw,8,Johann Wolfgang von Goethe,37,4652.0,german literature
6zDBeei6hHRiZdAJ6zoTCo,15,Tweet,49,533641.0,contemporary r&b
1WWT4mBMw1S2OTXF1HfKoe,15,Mic Righteous,37,28032.0,grime
6Jk2ZMGDecuz7DMwvsKx35,21,Mc Biano,0,0.0,Unknown
68U4g8zlDQhNYaf5e3Rlit,41,R. Orth,23,6.0,Unknown
7D6IkVov7KSst9AnWEoXBH,41,Frenchdog,0,1.0,Unknown
4qaIY8HTmRUjXe49gZQdQi,35,Pham Hoang Duy,1,1.0,Unknown
3qB17tkE38JzVhdnSRy78k,35,Hồ Tiến Đạt,15,180.0,Unknown
0UPbNHhnn6cfYyAFydRAfh,64,Foos Gone Wild,26,9434.0,Unknown
5wqQVApxKeHbMsfLJTfWMJ,15,Shaylen,43,15874.0,la pop
4lotK8KP6rT7f5anNwDQzc,57,Mars2Mars,3,197.0,Unknown
5XtmXCzFAcrbeCpyPA9cEj,8,Ismail Akbar,0,2.0,Unknown
5e0D8u4ebhbkwlcCxM5wcZ,29,NTXC,19,595.0,Unknown
0uzYuEP2MlAJ5FdVIYIalx,8,Hanna Schwarz,15,197.0,classical mezzo-soprano
79VoIbX3rTrc52fw3B84B9,165,El Princi,15,508.0,Unknown
08zKWrULnv6djh4sDLHamo,57,Sannyboi & Kwame,0,0.0,Unknown
0djMCUIMkdA9MRi7Oycyxg,7,El Noch,1,22.0,Unknown
7cRvGnzZdpMVCQG0FysChp,38,Vidhi Singh,0,2.0,Unknown
530hlogXVkrd4lZfjulnGX,18,Moskito Crew,0,0.0,Unknown
0uIEy89DZ78YR78ymBCErg,32,Brace!,2,23.0,Unknown
2NsZG1V5fcoe5RqsfszaXe,41,BFG,2,1.0,Unknown
7iMSXDeyqD0QffnHHj3m3c,33,Agunda,42,8229.0,Unknown
2E1AoAhWgXWS6prAgps77O,157,Pulse,17,358.0,Unknown
0XGdltjBN4NhpM6TMyFu3G,21,Dj JR FÉLIX,10,143.0,Unknown
30dYMUrLo15fpBYlTGnPjE,5,999raul,3,35.0,Unknown
42l2pczrF93XJab9IxjlUM,8,Alexander Grychtolik,6,29.0,Unknown
7fRBY7RRf4iMn2Z4bhZcYA,32,Scylla,49,100706.0,belgian hip hop
17Zt1WNqB7Aa5osCy7UidH,32,Hassan Twil,35,772.0,rif
5LsL02cuu57lW7AOmvO3ps,37,حمادة الاسمر,20,126.0,Unknown
08IdJJ8MKRhQVKpjBQTVkM,7,Edu Music,36,161.0,Unknown
2UXxWvqwUxFPcsOzqIMIAw,41,Ljuba Hermanová,4,142.0,classic czech pop
3LpDmLi25R8lhb93rIQLiA,21,Dj Titi,13,1121.0,Unknown
2R8q4HIzAzdCpf8gulTmWy,33,Євген Хмара,13,59.0,Unknown
2yXnoVcQev0pnyIu77Bhnh,8,Gus Kahn,17,236.0,tin pan alley
3ot6fEzKvRrCnWy5BWlnxU,42,Vita,52,982.0,Unknown
7eA1pRq5l8UzL8LpZ5Aeuk,70,Nacim,32,42.0,Unknown
6jXKlVHnTa7RsrEGkWmCl4,57,T. Tommy,24,1059.0,Unknown
25FtAp1VZnKUCT0QZ34ioZ,11,Mila Moon,32,480.0,Unknown
4fgfmrBHIWsUuHxeOPhv61,26,LEE MINHYUK (HUTA),40,68634.0,k-pop
2pSxft78wxISNLTbjFThTk,15,Cadenza,36,6379.0,Unknown
3kBOtwy37e9fzJ3LFSnpbQ,15,LIL DUSTY G,58,62272.0,dark trap
6j5WIIttUDfhFcDPW43B6L,70,Mirac,6,140.0,Unknown
6HywjIvLFHtwNcJo7QRo3X,32,Kplo,4,36.0,Unknown
0s2ssiNRVz36nGW8sAv1wI,8,Paul Hörbiger,18,1978.0,vintage schlager
5AnqQwU6JkgU0dFmFKI6dM,35,Thái Châu,0,11.0,Unknown
6kIJ3835H6dzWjGRbnsOAS,11,Stefán Jónsson,6,1.0,Unknown
3sS2J23rrtQJUonOvvbxW6,15,Early Mac,2,21.0,Unknown
4Cs5RMCcCw1EWZnEPXPF6X,15,Jerimih,15,996.0,Unknown
2jXlqT8v9XIJnKQYRgLvSr,7,Orquesta Aragón,41,54907.0,bolero
4IcmTa8hb8dvA1z0mhXq4z,15,Sephano,3,52.0,Unknown
28Te1t6RopiCiorfykHiE9,7,Alexophono,17,153.0,Unknown
1hhUJEqy1ZpH2hFTGnSU5F,38,Simran Bhardwaj,10,1.0,Unknown
6DjMgi373NHyOmrMRXCcPV,41,Vu Thao Chi,9,8.0,Unknown
5hYyZ4B6rsH93HoYkRdNn5,9,Druga Strona Ulicy,11,51.0,Unknown
7eZ319gWwvJGZuTs5QDN4M,26,Star Trek,1,865.0,Unknown
4NjavlGzJpMWQoi51p0Xqs,39,Paul Hajek,0,2.0,Unknown
649dlAi14wUGcQDlA6a6MG,21,Mc Lobinho,10,4293.0,Unknown
4we5S2VLjgY9KzIzApL1KI,15,Ryan Tedder,58,29809.0,Unknown
4sBb9poDJRrHCZEVRkF2k0,15,Noble of the Outlawz,0,14.0,Unknown
5jd9PgRJJTmg3aBVaBr1Za,29,Lounatic,28,631.0,Unknown
0SqD8QWfHHtYHTnDgcee7f,27,Denny Frust,27,6041.0,indonesian ska
1OGUBikqZxVqWpVnwB2IbC,15,Abir Haronni,10,132.0,Unknown
24mRxdX7LhiLVwYneinr3x,112,Shogun,28,11013.0,scottish drill
4raeOAY38lbqV7uneKgAF9,70,Blund,0,55.0,Unknown
2Oe9eh730bCc6KpqVo4ugt,21,Bori,30,1336.0,bachata
5KyPBcBZNfEHczC9dTkMhw,62,Kaymor,27,24.0,Unknown
78sUwhrePhwFcNjDF9uLuS,7,OGM y Oakley,1,2.0,Unknown
0vLoXqcGEpgOgmCYshRsKt,34,Eleonora Zouganeli,42,116114.0,entehno
1YrlmxgfVeEo391ANMJh3d,37,BEDO97,22,532.0,samurai trap
1nsURHyRMwZA5oipZwM4bA,15,Git Fresh,33,14134.0,Unknown
1DM0tMCA5GRAgG3qLCy67F,49,Vincent Ségal,35,4548.0,Unknown
0V93PRPvy6zNT5R5ZNFby8,26,One T,25,419.0,Unknown
16BZkPsUoPOsob47w7qP8F,21,MC Jhófi,0,24.0,Unknown
3cCgPTn0nQ53LPZ9WLnvjb,25,Ernie Newton,22,6.0,Unknown
1HC485Z5DroDWlYPYcA80L,32,White-B,17,12.0,Unknown
4LSJTZxetK3RlF5VO2AUqY,135,Marala,31,3013.0,indie catala
6VXZOf61Dt5CzsGGPGoq6P,18,Spasmatic,18,145.0,Unknown
6rmFvuqAMyKFnmvDqlgkDF,18,The Rise,10,209.0,Unknown
786DA5nqrkFvIoA1S4dadL,90,Obed diaz,0,0.0,Unknown
6J5qHF7AEWcwRSC0a0GHmR,69,Jussi Valuutta & Jurassikki,0,3.0,Unknown
6pWTPhk1AtVfNmkaeXXVpD,7,El Gran Silencio,58,918728.0,latin alternative
3VIB92b6DhrR5Ou2f3Pyn1,8,Vladimir Sych,0,0.0,Unknown
3fdeddHNZvRrS2D1fvFaWG,15,Durante & Cassian,4,0.0,Unknown
3mUnqlNBdoohi6s287lxel,15,E.L,33,56415.0,azonto
3Ugtds1yOqfTzTwP9iHFZ3,7,Leonor Watling,30,2373.0,Unknown
1Y4NveohymlZmeK7J7ViOx,15,Chiddy,29,450.0,Unknown
4jwiS9aotPCPHYaDDV3gWa,112,Haje,3,655.0,Unknown
13IDUBMKkdpx55F8sc2Qf2,33,Slim Tim,18,462.0,Unknown
7oj3yW1y0ME6MNwpRgIiCD,162,Meygus,8,1.0,Unknown
3u6RRMcj4M6jkvpIliE1OZ,40,Jose Rocha,5,8.0,Unknown
3nsZbpEsXAjnXQKz7gqrQS,15,LTM,4,52.0,Unknown
4668pDDm6S6EFbmEy2D0Ae,15,Tom Moroca,0,95.0,Unknown
0uZI4sqpl7jJQ19T7dcsM8,4,Club Domani,24,1054.0,Unknown
1CBSnDXuoE40J2ii7bOjcd,21,Brutang44,20,918.0,Unknown
6skAvH5F3We8Q2aw4GjoXZ,38,Trishala,28,1743.0,nepali indie
2PA5rmvJmqdJlvf57NiBGm,162,Amp Achariya,37,6803.0,thai idol
0NM0eSikfN5dVbDuGDKyfl,8,Emilia Csanky,3,5.0,Unknown
1Y2M3ttv8T7DSoOcjOWQsg,5,Georgian,11,183.0,Unknown
1vtoLsVopXmU3CzjPDunoK,15,Angi3,19,164.0,Unknown
2r6FM9SgQQiOcCGz9S2eB4,21,Dani Ripardo,0,28.0,Unknown
7CKGRhz0VLnPLZ8zdgwKWc,49,Intakto,16,195.0,Unknown
387EjmKoYoSdKdBjo0IE9d,51,Erdős Viola,6,16.0,Unknown
5cl9YjDDdgrN50CJzZO6er,135,Cesk Freixas,38,20043.0,cantautor
7BCcSXMFEzcharu4oXag9d,17,Birkan Nasuhoğlu,44,76157.0,turkish alt pop
7o4Ne0qvKAsDgYDtMGiYGw,17,İhsan Şen,4,4.0,Unknown
0GZcbmgUHStJHe1ceiGPWU,21,Alma Thomas,27,2247.0,bossa nova cover
0ik0wLNYxsCeuTln8MWYD4,21,Dj Guguinha,1,34.0,Unknown
6zbAKw9q6ymunp4AjySpL7,7,Ballah,10,31.0,Unknown
75vw43bu0eH6nho9shpZJt,31,Zarama,8,35.0,Unknown
3YACiPSTTtGxemTN45Q2uW,15,mrTimothy,13,121.0,Unknown
7rSfuvy2DUY5Xy0C4gU0jC,15,Blume,17,393.0,Unknown
40KqJASO24h09A5aLhrsnz,5,Damia,4,316.0,Unknown
4qtpVWf7iBzWhWOoabaixz,32,Leslie,38,35465.0,french pop
7aAQOBQqV4EPE7pmyCMjKo,21,João Milet Meirelles,17,120.0,Unknown
4iwfTVBJGGtaCAgy2K0PAd,41,Radůza,33,23844.0,czech folk
1owVn9TB2AwdiPqkaD29wX,35,Nhật Hoàng,10,480.0,Unknown
1N1FqJgyKjGa8vK7zTt24L,32,NAB FAKE,19,4360.0,rap maroc
1aQ1FjhPxDabm7Y62I6rwJ,67,Bone,0,0.0,Unknown
3GNzfnhVE1aY6fgK403107,25,Jan Bang,33,2182.0,fourth world
3lmszXxkp47K9kDCRRPU8p,38,Laddi Chahal,44,13044.0,punjabi pop
2M3CSTzln6sG24WGmUSvrO,27,Resa Lawang Sewu,16,325.0,Unknown
16HurcupN4VUNE8nuVmGp4,37,Mohamed Aly Soliman,0,0.0,Unknown
5jZNm2VcrKPHrnwxkJnKsx,2,Don Cheto,43,51456.0,chicano rap
4BZ19MyBCgAT7BUmG0KXmp,32,Dj Hamida Oriental Impact,1,36.0,Unknown
0KLuqq6ee9V1jRSjF2Nw6j,57,DJ Werner,0,224.0,Unknown
0Mb4ieQOX8g5d8lnjdCVZ2,15,J.Derobie,23,3568.0,ghanaian pop
3dyfjsAMKdN1J8XMPqyXXc,38,Vinu Thomas,18,172.0,Unknown
3v3O4wdefupUfygbSyIAVE,25,Bluey,0,12.0,Unknown
0ZCBjZXJYprS82muIqHsWP,25,The Food Bank Choir,3,83.0,Unknown
19jXtZ3WctjL00MMVqYrv8,15,Adam Clay,39,398.0,Unknown
0qBGHoDnkaRFRDQRd1MZEf,38,Sunny Patwalia,0,141.0,Unknown
0ryyI8NGZJ4MLeRfwbkODZ,15,LORYN,32,2983.0,Unknown
41qLfSY85sjE1wowJHG8Og,8,Rie Kimura,5,27.0,Unknown
7a44CZgtFWpgACFj2G56JX,21,Matheusinho,46,1727.0,Unknown
3FuQb8Yj6J8ZJSCTv7ZKAV,42,Jaannybravo,43,276.0,Unknown
4D6X8obFZAmSBAPEvFpH44,48,Illusionista,1,2.0,Unknown
0bdJp8l3a1uJRKe2YaAcE9,8,Hugar,41,11914.0,compositional ambient
4FoGQnP2PkaEM7Df2u635j,7,Lito,30,772.0,Unknown
5DSSTYZ00Hi56PJ6jr9ZX6,57,Dirty Might,0,20.0,Unknown
2xfTEFSf3PjSA4e3zoyvWz,15,Cureton,28,1633.0,Unknown
1cZcoXLfA2HNC0VyIiWnAY,38,Nagachandrika,10,77.0,Unknown
2pacOBHUYxPb3GSCsVALPz,7,St. Matthew,15,2893.0,gospel reggae
5hZluVpYWLqusV1LuEhmNA,15,M Ward,3,29.0,Unknown
1klrOHkzxWvTmUOpGySO0i,33,NERAK,38,606.0,Unknown
6VThiaywEMHlLUf8ThNxdg,38,Wily Frenzy,47,7562.0,Unknown
2m8TOB1xxKtr83Dv3QCmfU,7,Tukko21,24,4130.0,trap chileno
0H5VUOR5ZL1JKAXtc8OvzP,21,DJ LUIZIN63,5,4.0,Unknown
6SOzOKLxd5iLoV1uVMYSvP,15,Lindsay,9,19.0,Unknown
5Hk38ISgOImECRvJPFjF9u,42,Ben Alexander,0,2.0,Unknown
1dPpBHrJ0AE6mqzZWJsH49,41,Pavla Brínková,3,39.0,Unknown
2aiqpxCk9v2TIkwUno2yas,7,Sebastian Cebreiro,18,83.0,Unknown
36XaFGb8u8SRhEBnPhCEFU,39,Urla Ender,0,34.0,Unknown
4rNzwpjkFq8A7SeCMKBkEV,30,Monogem,38,13708.0,indie poptimism
0drixj61mrquns0u4AXBQe,27,Wandra,25,4432.0,dangdut koplo
0cuXND9aMsZhko0y3w8uxw,70,Vincent Lee,49,19398.0,Unknown
3opgVkl8KAhMD1FWPPisjV,47,Dr Armani,13,19.0,Unknown
5q2XFwXeMPG6FQtuBxvvK9,57,Hit & Run,0,8.0,Unknown
3umf5Ttwmt7ZoTxhlMOaby,15,Dash One,3,457.0,Unknown
6OeTcmpy2Y3hNJoZzokFlh,25,Jay Lean,2,4.0,Unknown
5Igaoo9WzRGgvEV3pXNuZA,32,Melina,37,12814.0,francoton
57aTfJMHZkUZjg9PSkI0gr,18,DJ Quinna,26,192.0,Unknown
6SXicFGfqnMHaWD8yhgRnK,9,ATR MF,26,32.0,Unknown
0fVbFmyn1aURkCwxEBdRGX,27,Raja Syahiran,13,658.0,Unknown
7nIVqa4X0BTenkYNi90W5H,17,Melis Sezen,1,67.0,Unknown
5KU4DdFlZy6aiI5u6nhywP,70,The Kelly Family,51,179187.0,Unknown
3goXkUUcvO5L4TsBj9HM7d,8,Thomas Kennedy,3,14.0,Unknown
1jbgUXiWMPQYYBqgdMVmHg,21,Mc Tubarão,18,550.0,Unknown
5cFmhVBF5As5LztsxuVg3D,32,Naza,10,52.0,Unknown
0nxYnWBSm2ZCqaifKfmB8t,15,Micks,25,1202.0,uk drill
3y05eQyusaM1cfQTKuCzPK,112,Iskra Strings,35,1385.0,Unknown
1NsmuNapGgs4tbrQ0rI9By,46,Ingrid Contreras,44,16189.0,Unknown
2njj6gMSgzClU0vtCGjycc,42,Gabriel Gozzi,17,106.0,Unknown
2mN2kVym4XSQpzWoV7sxC8,157,SynthWulf,14,742.0,freeform hardcore
1LZkUMy70sBaxwNWLr22ah,40,Soul Kulture,27,30297.0,afro soul
4nrzV0KNK93wplq40UzfkW,38,Mann Taneja,42,8887.0,Unknown
6Hnf7kJL6ZMP8mkTC3SN3X,9,Głowa,5,3.0,Unknown
6cQfsOtvjrmbQ1pglq4mVu,8,Johnny Hansen,19,2550.0,classic danish pop
7i1CyQ1fogh4bkj3EPj3ls,7,Girl Ultra,50,120146.0,cdmx indie
7zO6dn6olAUIOzRGlk6Ma0,15,Harrison,17,232.0,Unknown
7G0DWrzR38PaAmSTs4w0Cj,33,I1,2,30.0,Unknown
5ptSqtPiPrzLnDBbpZ7Ohz,25,Aynzli Jones,24,297.0,Unknown
4WS0CuzDNznWst9QvOi4vD,34,Arman Hovhannisyan,26,5983.0,armenian folk
2Y2bxyDres7uvcH4mZhaRF,15,Dominuscreed,13,62.0,Unknown
0sz3Q1xMAXkRqeqf7kDrVV,46,Banda La Peligrosa,36,603.0,Unknown
5uWT1NONby2BqNCu42fdDc,15,A92,53,50888.0,irish drill
6v6NiRrqs3nzxY6hhod7xc,7,Larone MC,6,11.0,Unknown
7EAAArj3YYQRsM4IOzjlpH,15,Antranig,18,1308.0,Unknown
6ZABE2V1BqiqDoTT8kgeJb,4,Roy Paci,40,17844.0,italian ska
7exDOvjmJZcrxVfLM0twPT,7,Magnifico,28,9334.0,balkan beats
4Xz2dDcMF1DDfwFcr8Xa5P,35,Ngắn,29,4495.0,vietnamese melodic rap
0gYPvqw2BViDJAm45jOYPG,8,Louis Frémaux,30,261.0,Unknown
29NaQ4VvlasfRkvKjK9Cxq,29,The Essentials,3,268.0,Unknown
1OZk612XgAL5JotiMKSXZ0,15,Maxx Owa,23,541.0,Unknown
1BSxPCMKlpMH2NbPp3IAdm,70,yungfijay,50,1118.0,Unknown
6CjoY5gSXbLQieDOf5Avb0,34,Salina Gavala,1,41.0,Unknown
17UdOS2oJDUWGJ3QSamzPv,69,Aarrelampi,1,1.0,Unknown
2BW6zD5lzOxdEFWrgsHMq8,15,Godlands,35,6338.0,electra
5daTZ3LkHwMyvLTBsZxwaG,57,Scaia,5,51.0,Unknown
2Q1wU3JGmsqdM5xevEC5qj,38,Ghxst,38,298.0,Unknown
0pxGHEwQy65kO81yaSZoG8,8,Benno Schachtner,7,86.0,Unknown
2lq2Q89yBR0ptktW4cCnAb,25,Bruce Smith,3,4.0,Unknown
0WI7QMk4K2s220Anuqzzkk,7,Gabriel Coutinho,2,3.0,Unknown
3lyW79oolCj6PAaLUqnze5,15,Gud,50,23284.0,substep
2fizRsm6KDWZvysU00yZrX,38,Strings,42,956005.0,classic pakistani pop
34UV3X4155XHzLO9nbGRtV,15,Cherlise,1,199.0,Unknown
5EmpV2UplGpGulT1onoSyh,21,Dj Billy Mandela,33,96.0,Unknown
7MVdJWzuMTtXvvaovjs3bB,40,Sdida,45,57.0,Unknown
5EzjrONGUqHgf0Ft7rXvFP,8,Massimo Polidori,5,23.0,Unknown
4y06LoV5Z4zaOCZ30xGRLo,17,Abdullah Özdogan,20,383.0,Unknown
03bJujL86VhwqXNCT0o6sP,47,STARTERAs,6,988.0,bulgarian hip hop
2P1h10tRBVlC2lVUqhl6wm,57,Yves Larock,49,49806.0,disco house
2KYWcjtMcKmqEWjpjB6XpT,38,Malavika,43,198648.0,filmi
30wHZNPzU8SXc1dhvC6fyz,8,Donald Francis Tovey,1,121.0,british modern classical
6smRqKEt7qDto3b49SyPLV,38,Qadir Mustafa,19,20.0,Unknown
6zWxWMvGxToq6QJWGmvQEm,33,Marie Demonte,0,0.0,Unknown
6RCMgjs8TbwkSRwm8gkabS,15,Thunderbird Gerard,2,214.0,Unknown
5Ikx0aFxVUT8wJDKvl824Z,7,DM,2,316.0,Unknown
7lR5jbhtBvxbwuV4OX7Hmk,40,Thoko (SA),16,44.0,Unknown
3StB6ddX8vfwCGVD9HlNUw,15,Take A Daytrip,44,15182.0,Unknown
1nP7zdpk1ok53IBGhMwhb3,4,Aiden,42,66790.0,pop virale italiano
213Pyq3nlIwC3sI7n1HBbq,17,ZJ Dymond,27,194.0,Unknown
7yIp2QRLkQ6loIrupimiri,7,Pinky SD,35,5351.0,Unknown
0RKpO3abkCoBBpW53JdvkI,101,Orlando Hernandez,14,2076.0,latin christian
55uBRMWIIPPItEKkTXQRoY,15,Pantera Os Danadinhos,16,91.0,Unknown
4zAJfp9POACU7sGK8EoMrl,4,Danti,47,68842.0,italian adult pop
1265uXcvod5t28vgWMUH9U,21,Duca Leindecker,31,13808.0,rock gaucho
6NoeYD2nC44Y3Of11HJl4b,15,Sidechains,7,247.0,filter house
0KBMnuWWdRmE0piCUybFxX,7,Carlos Carrera,35,40845.0,Unknown
7dufQkQ6khsRVM640zlKnz,17,İrem Candar,34,5312.0,turkish alternative rock
2zpJx5VdzZ120QG99EyJXr,1,Quinn Anthony,0,1.0,Unknown
2npZAjvfyNWMSHTQITSxNe,57,Zave,30,2263.0,Unknown
2g6dFHugblnRX7ySD1SRwF,31,Grillo,17,12.0,Unknown
0jo4HQ7RDdehJarzn6uZVO,35,Andrea Curato,1,73.0,Unknown
6TyZpvlECavAXi9uH5bPNT,16,arkn,33,321.0,Unknown
0wKUDx34qpJqHSSGOFSAkf,15,Paradoks,36,6104.0,melodic techno
0bmZMuAqYD1NAzkwYfU4Qi,7,Gianluca Vacchi,13,0.0,Unknown
41MWgwfjzWDupE1i0OUghd,2,Praiz,45,13368.0,afro r&b
1NW9d6w3SUAsq3hebLFFy2,25,Cosmic Blues,1,12.0,Unknown
1HHXQ3uwlIFmWY6NgFPzO3,15,French Fries,0,73.0,Unknown
2UBSvTgD053VJVqpwVwXPq,18,Marcus,4,1.0,Unknown
5j1hBODmQpSdaETFzqItCc,70,Sev,7,708.0,Unknown
3f9kMCz94xuAamS24WbmGL,32,Daly,20,6298.0,zouk riddim
1X431cjx3o7jqixYvTom4l,15,Brandon Reeve,3,1208.0,Unknown
6RDNTAgm2s6ae71nXWGnJD,15,Alex Metric,44,27034.0,uk dance
4WnK1atCqqiU7DRaOChhKP,25,Sea Oleena,32,15198.0,ambient pop
4v4CA9VAUpPZjurCOLCeTx,15,Casualkimono,6,54.0,Unknown
79JFNM8zlmL6oGRa23VqMx,38,TR,16,28.0,Unknown
0FGxUTcyQRfL287iqNCJ6h,32,Cheb Lotfi,38,106318.0,rai
2crmm5dy4PNBKDNbDlqLt5,18,CSPRODUCER,4,71.0,Unknown
2FDUALviLyj3NmMTNC0KlF,15,Straight Face,12,56.0,Unknown
0hsQLXuqKyjfNIjp7I2aZd,9,Kamila Barteczko,2,0.0,Unknown
5ESXDT1eOouYBWqseWeRAD,165,Neliek,0,63.0,Unknown
4Rnq4kzKhsngtlvmaPYLWJ,15,John Clark,8,68.0,Unknown
3X2g32CP4s9l59uKwBVniN,34,Teo Tzimas,24,95.0,Unknown
4MkeXkFerV3d8rTicKYvRL,70,Vindahl,5,676.0,Unknown
2fIn1BQQNoQo3WziGc7Ysc,15,5 Family Click,0,1.0,Unknown
4t5S630UlfZC2Bt8iXSQIE,42,Amadou,17,255.0,norwegian hip hop
3dQRZCzrhPq5SDRL6lc876,3,Odyssey 89,0,3.0,Unknown
6yvENIf7GmNwYnspB8UCpB,15,Otik,31,5645.0,experimental techno
19NcpNmp7cbyqOMc7IBbgH,4,Wild Pizar,14,7.0,Unknown
